label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,text_unicode,text_clean,phone_count,has_phone,digit_count,number_count,has_digits,char_count,word_count,exclamation_count,question_count,comma_count,dot_count,colon_count,special_char_count,currency_count,has_currency,security_keyword_count,has_security_keyword,bangla_char_count,english_char_count,bangla_ratio,english_ratio,has_bangla,has_english,scaled_url_count,scaled_url_total_length,scaled_url_max_length,scaled_url_digit_count,scaled_url_dot_count,scaled_url_hyphen_count,scaled_url_slash_count,scaled_url_has_https,scaled_url_has_ip,scaled_url_has_at,scaled_url_is_shortened,scaled_phone_count,scaled_has_phone,scaled_digit_count,scaled_number_count,scaled_has_digits,scaled_char_count,scaled_word_count,scaled_exclamation_count,scaled_question_count,scaled_comma_count,scaled_dot_count,scaled_colon_count,scaled_special_char_count,scaled_currency_count,scaled_has_currency,scaled_security_keyword_count,scaled_has_security_keyword,scaled_bangla_char_count,scaled_english_char_count,scaled_bangla_ratio,scaled_english_ratio,scaled_has_bangla,scaled_has_english,scaled_url_count,scaled_url_total_length,scaled_url_max_length,scaled_url_digit_count,scaled_url_dot_count,scaled_url_hyphen_count,scaled_url_slash_count,scaled_url_has_https,scaled_url_has_ip,scaled_url_has_at,scaled_url_is_shortened,scaled_phone_count,scaled_has_phone,scaled_digit_count,scaled_number_count,scaled_has_digits,scaled_char_count,scaled_word_count,scaled_exclamation_count,scaled_question_count,scaled_comma_count,scaled_dot_count,scaled_colon_count,scaled_special_char_count,scaled_currency_count,scaled_has_currency,scaled_security_keyword_count,scaled_has_security_keyword,scaled_bangla_char_count,scaled_english_char_count,scaled_bangla_ratio,scaled_english_ratio,scaled_has_bangla,scaled_has_english
normal,শুভ পয়লা বৈশাখ!,Bengali,0,0,শুভ পয়লা বৈশাখ!,শুভ পয়লা বৈশাখ!,[],0,0,0,0,0,0,0,0,0,0,0,0,শুভ পয়লা বৈশাখ!,16,0,0,0,0,0,0,0,0,0,0,0,শুভ পয়লা বৈশাখ!,শুভ পয়লা বৈশাখ!,0,0,0,0,0,16,3,1,0,0,0,0,6,0,0,0,0,13,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-1.100934037848282,-0.9759411389646725,1.7975278583170138,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-1.0244682561658316,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.9996192188557308,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-1.100934037848282,-0.9759411389646725,1.7975278583170138,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-1.0244682561658316,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.9996192188557308,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
normal,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,Bengali,0,0,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,[],0,0,0,0,0,0,0,0,0,0,0,0,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,50,0,0,0,0,0,0,0,0,0,0,0,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,আজ সকালে হালকা ব্যায়াম করলাম। শরীরটা ফ্রেশ লাগছে।,0,0,0,0,0,50,8,0,0,0,0,0,17,0,0,0,0,41,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.5497551523348904,-0.45902972061040576,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-0.4332803441522297,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.3736356287433166,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.5497551523348904,-0.45902972061040576,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-0.4332803441522297,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.3736356287433166,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
smish,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot",Bengali,1,2,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot","জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot",['https://t.me/JanataPrizeBot'],1,1,27,27,0,1,0,3,1,0,0,0,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন:  [URL] ",87,1,27,27,0,1,0,3,1,0,0,0,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot","জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot",0,0,4,1,1,107,13,1,0,1,1,2,33,1,1,0,0,65,22,0.7471264367816092,0.25287356321839083,1,1,1.3263151141019431,1.434801503580075,1.4595482836969158,-0.26188258302176787,0.9011880851048436,-0.3109926332092896,2.7733411434319564,3.7658754867650877,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.16843600416435062,-0.16550645902150152,0.8938248154521851,0.37428003808461885,0.05788169774386094,1.7975278583170138,-0.3947326954900985,0.6523248379931412,0.6739757900208809,2.2593117818494344,0.4266293460493729,0.8674266949565264,1.5668989800855393,-0.34285209326367344,-0.38440385407024075,0.1629217342101813,1.031263684693698,-1.0330332289714361,1.0330332289714361,0.06330889378329174,1.125596875347411,1.3263151141019431,1.434801503580075,1.4595482836969158,-0.26188258302176787,0.9011880851048436,-0.3109926332092896,2.7733411434319564,3.7658754867650877,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.16843600416435062,-0.16550645902150152,0.8938248154521851,0.37428003808461885,0.05788169774386094,1.7975278583170138,-0.3947326954900985,0.6523248379931412,0.6739757900208809,2.2593117818494344,0.4266293460493729,0.8674266949565264,1.5668989800855393,-0.34285209326367344,-0.38440385407024075,0.1629217342101813,1.031263684693698,-1.0330332289714361,1.0330332289714361,0.06330889378329174,1.125596875347411
normal,"দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।",Bengali,0,0,"দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।","দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।",[],0,0,0,0,0,0,0,0,0,0,0,0,"দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।",60,0,0,0,0,0,0,0,0,0,0,0,"দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।","দাদা, আপনার অ্যাপয়েন্টমেন্ট কাল সকাল ১০টায়। ভুলে যাবেন না।",0,0,2,1,1,60,9,0,0,1,0,0,22,0,0,0,0,49,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.4798250745936483,-0.16550645902150152,0.8938248154521851,-0.387643715419187,-0.3556474369395524,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.16455856596422888,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.19478317442548396,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.4798250745936483,-0.16550645902150152,0.8938248154521851,-0.387643715419187,-0.3556474369395524,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.16455856596422888,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.19478317442548396,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
smish,"প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।",Bengali,0,2,"প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।","প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।",213,0,0,0,0,0,0,0,0,0,0,0,"প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।","প্রিয় xxx, অভিনন্দন! আপনার আবেদন এবং রিজিউম যাচাই করার পরে, আমরা আনন্দের সাথে একটি চাকরির প্রস্তাব দিচ্ছি। আপনার গ্রহণযোগ্যতা দিয়ে এই ইমেলটির উত্তর দিন এবং বেতন জমা দেওয়ার জন্য আপনার ব্যাংকের বিবরণ প্রদান করুন।",0,0,0,0,0,213,34,1,0,2,0,0,61,0,0,1,1,172,3,0.9828571428571429,0.017142857142857144,1,1,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,2.092661269391075,2.228909654831781,1.7975278583170138,-0.3947326954900985,1.8997093564456744,-0.6099096502850558,-0.6393186988331946,1.9314713039021776,-0.5435498445669142,-0.6382032362707954,1.3494523276732762,2.6014307333590714,2.5550733107111925,-0.3745216532125474,0.5726745406243597,-0.5726745406243596,0.06330889378329174,1.125596875347411,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,2.092661269391075,2.228909654831781,1.7975278583170138,-0.3947326954900985,1.8997093564456744,-0.6099096502850558,-0.6393186988331946,1.9314713039021776,-0.5435498445669142,-0.6382032362707954,1.3494523276732762,2.6014307333590714,2.5550733107111925,-0.3745216532125474,0.5726745406243597,-0.5726745406243596,0.06330889378329174,1.125596875347411
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf",Bengali,1,1,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf","ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf",['cutt.ly/AwQzYxAf'],1,1,16,16,0,1,0,1,0,0,0,1,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন:  [URL] ",55,1,16,16,0,1,0,1,0,0,0,1,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf","ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf",0,0,10,3,1,64,7,1,0,1,1,1,20,2,1,0,0,38,14,0.7307692307692307,0.2692307692307692,1,1,1.3263151141019431,0.6171404636928103,0.6315093099009818,-0.26188258302176787,0.9011880851048436,-0.3109926332092896,0.6183292584231775,-0.26554250227189724,0.0,0.0,3.2636119240341177,-0.34450613845155054,-0.3493715362257607,0.7657312071235425,0.9782002440098396,0.8938248154521851,-0.32279914065290566,-0.5624120042812591,1.7975278583170138,-0.3947326954900985,0.6523248379931412,0.6739757900208809,0.8099965415081198,-0.27204727723942923,2.278403234479967,1.5668989800855393,-0.34285209326367344,-0.38440385407024075,-0.44070529911250383,0.4393540687331736,-1.1444522851487813,1.144452285148781,0.06330889378329174,1.125596875347411,1.3263151141019431,0.6171404636928103,0.6315093099009818,-0.26188258302176787,0.9011880851048436,-0.3109926332092896,0.6183292584231775,-0.26554250227189724,0.0,0.0,3.2636119240341177,-0.34450613845155054,-0.3493715362257607,0.7657312071235425,0.9782002440098396,0.8938248154521851,-0.32279914065290566,-0.5624120042812591,1.7975278583170138,-0.3947326954900985,0.6523248379931412,0.6739757900208809,0.8099965415081198,-0.27204727723942923,2.278403234479967,1.5668989800855393,-0.34285209326367344,-0.38440385407024075,-0.44070529911250383,0.4393540687331736,-1.1444522851487813,1.144452285148781,0.06330889378329174,1.125596875347411
normal,বৃষ্টি না থাকলে খুব গরম হয়।,Bengali,0,0,বৃষ্টি না থাকলে খুব গরম হয়।,বৃষ্টি না থাকলে খুব গরম হয়।,[],0,0,0,0,0,0,0,0,0,0,0,0,বৃষ্টি না থাকলে খুব গরম হয়।,28,0,0,0,0,0,0,0,0,0,0,0,বৃষ্টি না থাকলে খুব গরম হয়।,বৃষ্টি না থাকলে খুব গরম হয়।,0,0,0,0,0,28,6,0,0,0,0,0,9,0,0,0,0,22,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.9064003135494378,-0.6657942879521125,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-0.863235189253031,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.7984102077481691,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.9064003135494378,-0.6657942879521125,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-0.863235189253031,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.7984102077481691,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
normal,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",Bengali,0,0,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।","নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",43,0,0,0,0,0,0,0,0,0,0,0,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।","নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",0,0,0,0,0,43,7,0,0,1,0,0,15,0,0,0,0,34,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.6632331581758828,-0.5624120042812591,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.54076905542743,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.5301315262714201,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.6632331581758828,-0.5624120042812591,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.54076905542743,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.5301315262714201,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
smish,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,Bengali,1,2,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,['phlebolog.com.ua/libraries/joomla/results.php'],1,1,45,45,0,3,0,3,0,0,0,0,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন:  [URL] ,68,1,45,45,0,3,0,3,0,0,0,0,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: phlebolog.com.ua/libraries/joomla/results.php,0,0,0,0,0,106,12,1,0,0,3,1,27,0,0,0,0,48,39,0.5517241379310345,0.4482758620689655,1,1,1.3263151141019431,2.7727922961228715,2.814521149908444,-0.26188258302176787,3.9161812780098635,-0.3109926332092896,2.7733411434319564,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,0.3580688943930485,-0.04550058592699241,1.7975278583170138,-0.3947326954900985,-0.5950596804593921,3.2417466706327542,0.8099965415081198,0.10416321222377195,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.21713973121521304,2.289071618609812,-2.3640392514143147,2.3640392514143147,0.06330889378329174,1.125596875347411,1.3263151141019431,2.7727922961228715,2.814521149908444,-0.26188258302176787,3.9161812780098635,-0.3109926332092896,2.7733411434319564,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,0.3580688943930485,-0.04550058592699241,1.7975278583170138,-0.3947326954900985,-0.5950596804593921,3.2417466706327542,0.8099965415081198,0.10416321222377195,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.21713973121521304,2.289071618609812,-2.3640392514143147,2.3640392514143147,0.06330889378329174,1.125596875347411
normal,"দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।",Bengali,0,0,"দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।","দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।",44,0,0,0,0,0,0,0,0,0,0,0,"দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।","দাদু, আজ আপনার জন্য মিষ্টি এনেছি। খুশি হবেন।",0,0,0,0,0,44,8,0,0,1,0,0,15,0,0,0,0,34,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.6470220144843124,-0.45902972061040576,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.54076905542743,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.5301315262714201,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-0.6470220144843124,-0.45902972061040576,-0.5205196500917993,-0.3947326954900985,0.6523248379931412,-0.6099096502850558,-0.6393186988331946,-0.54076905542743,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.5301315262714201,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
normal,আমার একটি সমস্যা আছে।,Bengali,0,0,আমার একটি সমস্যা আছে।,আমার একটি সমস্যা আছে।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমার একটি সমস্যা আছে।,21,0,0,0,0,0,0,0,0,0,0,0,আমার একটি সমস্যা আছে।,আমার একটি সমস্যা আছে।,0,0,0,0,0,21,4,0,0,0,0,0,6,0,0,0,0,17,0,1.0,0.0,1,0,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-1.0198783193904302,-0.8725588552938192,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-1.0244682561658316,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.9101929916968144,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495,-0.681189031411874,-0.5721846852341201,-0.5729110156203767,-0.26188258302176787,-0.6063085113476662,-0.3109926332092896,-0.45917668408121187,-0.26554250227189724,0.0,0.0,-0.3064089797673954,-0.34450613845155054,-0.3493715362257607,-0.791214145022946,-0.737359810537172,-1.1187874656334094,-1.0198783193904302,-0.8725588552938192,-0.5205196500917993,-0.3947326954900985,-0.5950596804593921,-0.6099096502850558,-0.6393186988331946,-1.0244682561658316,-0.5435498445669142,-0.6382032362707954,-0.34285209326367344,-0.38440385407024075,-0.9101929916968144,-0.596487759197744,0.689445153013466,-0.689445153013466,0.06330889378329174,-0.8884175337563495
